November 6, 2018 General Election

Report generated on: Tuesday, November 27, 2018 at 12:03:50 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 7556/7557	Election Day	7556	1	969	275	28.38	156	102	17	0
Pct 7556/7557	VBM	7556	1	969	573	59.13	355	191	27	0
Pct 7601	Election Day	7601	1	767	191	24.90	119	56	15	0
Pct 7601	VBM	7601	1	767	290	37.81	196	75	18	0
Pct 7602	Election Day	7602	1	901	213	23.64	123	67	23	0
Pct 7602	VBM	7602	1	901	379	42.06	220	136	22	0
Pct 7603	Election Day	7603	1	830	250	30.12	159	76	15	1
Pct 7603	VBM	7603	1	830	376	45.30	248	107	23	0
Pct 7604	Election Day	7604	1	954	266	27.88	160	88	17	0
Pct 7604	VBM	7604	1	954	352	36.90	211	114	25	0
Pct 7605	Election Day	7605	1	648	120	18.52	67	34	18	1
Pct 7605	VBM	7605	1	648	203	31.33	129	51	24	0
Pct 7606	Election Day	7606	1	924	205	22.19	115	56	31	1
Pct 7606	VBM	7606	1	924	330	35.71	209	100	19	2
Pct 7607	Election Day	7607	1	960	215	22.40	127	66	21	0
Pct 7607	VBM	7607	1	960	407	42.40	243	139	23	0
Pct 7608	Election Day	7608	1	392	70	17.86	35	22	12	0
Pct 7608	VBM	7608	1	392	136	34.69	94	28	14	0
Pct 7609	Election Day	7609	1	926	120	12.96	72	30	18	1
Pct 7609	VBM	7609	1	926	352	38.01	228	76	44	0
Pct 7611	Election Day	7611	1	755	126	16.69	70	40	15	0
Pct 7611	VBM	7611	1	755	269	35.63	150	72	46	0
Pct 7612	Election Day	7612	1	583	97	16.64	55	28	12	0
Pct 7612	VBM	7612	1	583	265	45.45	164	76	25	0
Pct 7613	Election Day	7613	1	908	204	22.47	105	71	25	0
Pct 7613	VBM	7613	1	908	340	37.44	215	96	29	0
Pct 7614	Election Day	7614	1	1029	223	21.67	131	59	28	1
Pct 7614	VBM	7614	1	1029	375	36.44	213	130	31	0
Pct 7615	Election Day	7615	1	762	162	21.26	86	50	24	0
Pct 7615	VBM	7615	1	762	237	31.10	157	54	26	0
Pct 7616	Election Day	7616	1	1203	324	26.93	189	100	28	2
Pct 7616	VBM	7616	1	1203	686	57.02	396	246	44	0
Pct 7617	Election Day	7617	1	768	102	13.28	54	30	17	0
Pct 7617	VBM	7617	1	768	261	33.98	174	68	19	1
Pct 7618	Election Day	7618	1	862	168	19.49	111	47	12	0
Pct 7618	VBM	7618	1	862	407	47.22	279	101	23	1
Pct 7619	Election Day	7619	1	1063	219	20.60	137	73	10	0
Pct 7619	VBM	7619	1	1063	563	52.96	366	163	36	0
Pct 7621	Election Day	7621	1	1320	287	21.74	170	104	14	0
Pct 7621	VBM	7621	1	1320	668	50.61	433	200	33	0
Pct 7622	Election Day	7622	1	988	170	17.21	103	47	21	0
Pct 7622	VBM	7622	1	988	301	30.47	171	99	29	0
Pct 7623	Election Day	7623	1	746	184	24.66	119	45	19	0
Pct 7623	VBM	7623	1	746	297	39.81	185	87	24	0
Pct 7624	Election Day	7624	1	859	142	16.53	82	50	14	0
Pct 7624	VBM	7624	1	859	290	33.76	190	77	22	0
Pct 7625	Election Day	7625	1	822	66	8.03	34	24	7	0
Pct 7625	VBM	7625	1	822	475	57.79	320	101	54	0
Pct 7626	Election Day	7626	1	1114	227	20.38	126	90	11	0
Pct 7626	VBM	7626	1	1114	612	54.94	366	208	39	0
Pct 7627	Election Day	7627	1	1187	267	22.49	162	91	15	0
Pct 7627	VBM	7627	1	1187	582	49.03	356	188	36	0
Pct 7628	Election Day	7628	1	960	241	25.10	146	71	23	0
Pct 7628	VBM	7628	1	960	428	44.58	267	133	28	0
Pct 7629	Election Day	7629	1	809	208	25.71	132	67	6	0
Pct 7629	VBM	7629	1	809	343	42.40	205	116	22	0
Pct 7631	Election Day	7631	1	1155	270	23.38	167	83	18	0
Pct 7631	VBM	7631	1	1155	577	49.96	361	178	38	0
Pct 7632	Election Day	7632	1	1124	289	25.71	186	81	19	0
Pct 7632	VBM	7632	1	1124	561	49.91	346	188	27	0
Pct 7633	Election Day	7633	1	741	137	18.49	84	43	10	0
Pct 7633	VBM	7633	1	741	392	52.90	241	114	34	0
Pct 7634	Election Day	7634	1	900	195	21.67	117	56	23	0
Pct 7634	VBM	7634	1	900	421	46.78	258	115	48	0
Pct 7635	Election Day	7635	1	840	158	18.81	94	52	12	0
Pct 7635	VBM	7635	1	840	382	45.48	216	135	29	0
Pct 7636	Election Day	7636	1	938	251	26.76	142	87	20	1
Pct 7636	VBM	7636	1	938	465	49.57	282	157	25	0
Pct 7637	Election Day	7637	1	809	193	23.86	111	70	14	0
Pct 7637	VBM	7637	1	809	404	49.94	257	126	22	0
Pct 7638	Election Day	7638	1	1467	295	20.11	177	99	19	0
Pct 7638	VBM	7638	1	1467	871	59.37	564	248	53	1
Pct 7639	Election Day	7639	1	1011	242	23.94	155	75	14	0
Pct 7639	VBM	7639	1	1011	559	55.29	327	196	36	0
Pct 7641	Election Day	7641	1	972	205	21.09	130	65	9	1
Pct 7641	VBM	7641	1	972	549	56.48	361	160	28	0
Pct 7642	Election Day	7642	1	937	153	16.33	89	51	13	0
Pct 7642	VBM	7642	1	937	394	42.05	212	120	63	0
Pct 7643	Election Day	7643	1	920	169	18.37	102	50	17	0
Pct 7643	VBM	7643	1	920	507	55.11	333	140	33	0
Pct 7644	Election Day	7644	1	1175	330	28.09	213	93	22	0
Pct 7644	VBM	7644	1	1175	554	47.15	345	175	32	0
Pct 7645	Election Day	7645	1	640	120	18.75	78	34	9	0
Pct 7645	VBM	7645	1	640	377	58.91	229	125	23	0
Pct 7646	Election Day	7646	1	1100	267	24.27	181	69	18	0
Pct 7646	VBM	7646	1	1100	592	53.82	348	207	33	0
Pct 7647	Election Day	7647	1	1075	205	19.07	106	80	19	0
Pct 7647	VBM	7647	1	1075	283	26.33	150	111	22	0
Pct 7648 MB	Election Day	7648	1	1	1	100.00	0	0	0	0
Pct 7648 MB	VBM	7648	1	1	0	0.00	0	0	0	0
Pct 7649	Election Day	7649	1	891	178	19.98	99	59	17	0
Pct 7649	VBM	7649	1	891	395	44.33	240	126	27	0
Pct 7651	Election Day	7651	1	677	166	24.52	95	60	15	1
Pct 7651	VBM	7651	1	677	351	51.85	213	111	22	0
Pct 7652	Election Day	7652	1	628	135	21.50	83	44	8	0
Pct 7652	VBM	7652	1	628	301	47.93	177	100	20	0
Pct 7653	Election Day	7653	1	1280	300	23.44	186	91	23	0
Pct 7653	VBM	7653	1	1280	673	52.58	392	227	53	1
Pct 7701	Election Day	7701	1	1064	296	27.82	181	98	18	0
Pct 7701	VBM	7701	1	1064	597	56.11	370	189	37	0
Pct 7702	Election Day	7702	1	748	180	24.06	109	60	13	0
Pct 7702	VBM	7702	1	748	415	55.48	261	125	29	0
Pct 7703 MB	Election Day	7703	1	171	0	0.00	0	0	0	0
Pct 7703 MB	VBM	7703	1	171	79	46.20	46	17	12	0
Pct 7704	Election Day	7704	1	1008	257	25.50	135	105	16	0
Pct 7704	VBM	7704	1	1008	557	55.26	337	187	32	0
Pct 7705	Election Day	7705	1	568	149	26.23	74	64	13	0
Pct 7705	VBM	7705	1	568	335	58.98	209	100	26	0
Pct 7706	Election Day	7706	1	840	252	30.00	141	97	13	0
Pct 7706	VBM	7706	1	840	467	55.60	280	161	27	0
Pct 7707	Election Day	7707	1	857	241	28.12	141	84	14	1
Pct 7707	VBM	7707	1	857	495	57.76	291	167	38	0
Pct 7708	Election Day	7708	1	871	205	23.54	122	73	11	0
Pct 7708	VBM	7708	1	871	540	62.00	339	163	36	0
Pct 7709	Election Day	7709	1	391	102	26.09	63	35	4	0
Pct 7709	VBM	7709	1	391	222	56.78	141	63	18	0
Pct 7711	Election Day	7711	1	766	198	25.85	113	72	12	0
Pct 7711	VBM	7711	1	766	422	55.09	249	141	34	0
Pct 7712	Election Day	7712	1	529	149	28.17	84	53	13	0
Pct 7712	VBM	7712	1	529	296	55.95	186	97	14	0
Pct 7801	Election Day	7801	1	1001	264	26.37	149	95	19	1
Pct 7801	VBM	7801	1	1001	596	59.54	341	224	30	0
Pct 7802	Election Day	7802	1	788	230	29.19	138	75	17	0
Pct 7802	VBM	7802	1	788	458	58.12	278	161	20	0
Pct 7803	Election Day	7803	1	828	174	21.01	103	62	9	0
Pct 7803	VBM	7803	1	828	552	66.67	327	200	24	0
Pct 7804	Election Day	7804	1	893	257	28.78	172	72	13	0
Pct 7804	VBM	7804	1	893	533	59.69	320	176	37	0
Pct 7805	Election Day	7805	1	825	228	27.64	161	58	8	0
Pct 7805	VBM	7805	1	825	484	58.67	300	157	26	0
Pct 7806	Election Day	7806	1	716	208	29.05	132	57	16	0
Pct 7806	VBM	7806	1	716	407	56.84	254	139	14	0
Pct 7807	Election Day	7807	1	844	276	32.70	171	95	10	0
Pct 7807	VBM	7807	1	844	417	49.41	278	108	29	0
Pct 7808	Election Day	7808	1	655	211	32.21	135	64	12	1
Pct 7808	VBM	7808	1	655	333	50.84	206	101	26	0
Pct 7809	Election Day	7809	1	781	238	30.47	147	76	14	0
Pct 7809	VBM	7809	1	781	405	51.86	262	117	23	0
Pct 7811	Election Day	7811	1	783	249	31.80	165	73	11	0
Pct 7811	VBM	7811	1	783	404	51.60	265	123	17	0
Pct 7812	Election Day	7812	1	877	257	29.30	153	85	19	0
Pct 7812	VBM	7812	1	877	454	51.77	284	147	24	0
Pct 7813	Election Day	7813	1	1064	308	28.95	201	86	19	1
Pct 7813	VBM	7813	1	1064	585	54.98	357	203	21	0
Pct 7814	Election Day	7814	1	936	228	24.36	145	62	19	0
Pct 7814	VBM	7814	1	936	341	36.43	244	81	15	2
Pct 7815	Election Day	7815	1	954	238	24.95	144	79	17	0
Pct 7815	VBM	7815	1	954	573	60.06	347	198	27	0
Pct 7816	Election Day	7816	1	865	236	27.28	139	77	19	1
Pct 7816	VBM	7816	1	865	531	61.39	317	188	23	0
Pct 7817	Election Day	7817	1	823	277	33.66	177	82	17	0
Pct 7817	VBM	7817	1	823	439	53.34	273	145	20	0
Pct 7818	Election Day	7818	1	860	234	27.21	147	80	8	0
Pct 7818	VBM	7818	1	860	452	52.56	285	147	21	0
Pct 7819	Election Day	7819	1	793	191	24.09	123	59	9	0
Pct 7819	VBM	7819	1	793	420	52.96	269	118	31	0
Pct 7821	Election Day	7821	1	985	248	25.18	158	80	9	0
Pct 7821	VBM	7821	1	985	630	63.96	387	215	22	1
Pct 7822	Election Day	7822	1	908	275	30.29	159	102	14	0
Pct 7822	VBM	7822	1	908	480	52.86	284	166	30	0
Pct 7823	Election Day	7823	1	879	270	30.72	161	87	15	0
Pct 7823	VBM	7823	1	879	501	57.00	300	172	28	0
Pct 7824	Election Day	7824	1	768	247	32.16	148	81	18	0
Pct 7824	VBM	7824	1	768	383	49.87	224	136	23	0
Pct 7825	Election Day	7825	1	597	191	31.99	112	71	10	0
Pct 7825	VBM	7825	1	597	302	50.59	199	86	18	0
Pct 7826	Election Day	7826	1	684	258	37.72	152	89	16	0
Pct 7826	VBM	7826	1	684	319	46.64	206	90	24	0
Pct 7827	Election Day	7827	1	831	261	31.41	184	68	9	0
Pct 7827	VBM	7827	1	831	361	43.44	237	106	18	0
Pct 7828	Election Day	7828	1	1018	261	25.64	139	102	19	0
Pct 7828	VBM	7828	1	1018	549	53.93	340	185	25	0
Pct 7829	Election Day	7829	1	907	237	26.13	149	78	9	0
Pct 7829	VBM	7829	1	907	557	61.41	336	191	30	1
Pct 7831	Election Day	7831	1	882	233	26.42	154	69	9	0
Pct 7831	VBM	7831	1	882	544	61.68	322	175	33	0
Pct 7832	Election Day	7832	1	780	188	24.10	118	64	7	0
Pct 7832	VBM	7832	1	780	488	62.56	310	152	26	0
Pct 7833	Election Day	7833	1	747	230	30.79	147	75	8	0
Pct 7833	VBM	7833	1	747	412	55.15	243	140	30	0
Pct 7834	Election Day	7834	1	867	277	31.95	180	79	17	0
Pct 7834	VBM	7834	1	867	439	50.63	306	113	18	0
Pct 7835	Election Day	7835	1	847	211	24.91	115	79	17	0
Pct 7835	VBM	7835	1	847	505	59.62	311	162	27	0
Pct 7836	Election Day	7836	1	1023	260	25.42	151	94	14	0
Pct 7836	VBM	7836	1	1023	623	60.90	390	198	35	1
Pct 7837	Election Day	7837	1	911	260	28.54	147	98	14	0
Pct 7837	VBM	7837	1	911	509	55.87	295	183	30	0
Pct 7838	Election Day	7838	1	926	239	25.81	145	85	7	0
Pct 7838	VBM	7838	1	926	546	58.96	325	188	28	0
Pct 7839	Election Day	7839	1	842	205	24.35	124	69	11	0
Pct 7839	VBM	7839	1	842	515	61.16	310	188	22	1
Pct 7841	Election Day	7841	1	937	291	31.06	180	93	16	0
Pct 7841	VBM	7841	1	937	526	56.14	322	176	23	0
Pct 7842	Election Day	7842	1	903	283	31.34	183	79	21	0
Pct 7842	VBM	7842	1	903	434	48.06	266	148	23	0
Pct 7843	Election Day	7843	1	767	232	30.25	154	66	13	0
Pct 7843	VBM	7843	1	767	380	49.54	218	130	33	0
Pct 7844	Election Day	7844	1	663	196	29.56	137	50	9	0
Pct 7844	VBM	7844	1	663	329	49.62	218	93	18	0
Pct 7845	Election Day	7845	1	849	241	28.39	142	89	12	0
Pct 7845	VBM	7845	1	849	469	55.24	295	155	21	0
Pct 7846	Election Day	7846	1	904	262	28.98	166	80	15	0
Pct 7846	VBM	7846	1	904	509	56.31	302	166	41	0
Pct 7847	Election Day	7847	1	929	261	28.09	148	98	14	0
Pct 7847	VBM	7847	1	929	529	56.94	343	154	33	0
Pct 7848	Election Day	7848	1	834	233	27.94	142	71	20	0
Pct 7848	VBM	7848	1	834	491	58.87	304	163	26	0
Pct 7849	Election Day	7849	1	929	264	28.42	166	82	16	0
Pct 7849	VBM	7849	1	929	522	56.19	293	197	30	0
Pct 7851	Election Day	7851	1	513	136	26.51	91	38	7	0
Pct 7851	VBM	7851	1	513	298	58.09	196	81	19	0
Pct 7852	Election Day	7852	1	647	143	22.10	92	47	4	0
Pct 7852	VBM	7852	1	647	394	60.90	264	113	17	0
Pct 7853	Election Day	7853	1	850	214	25.18	126	78	9	0
Pct 7853	VBM	7853	1	850	479	56.35	270	172	29	0
Pct 7854	Election Day	7854	1	894	248	27.74	135	91	22	0
Pct 7854	VBM	7854	1	894	500	55.93	282	195	22	0
Pct 7855	Election Day	7855	1	986	301	30.53	185	105	11	0
Pct 7855	VBM	7855	1	986	522	52.94	321	166	36	0
Pct 7856	Election Day	7856	1	800	265	33.12	159	97	8	1
Pct 7856	VBM	7856	1	800	425	53.12	255	143	25	0
Pct 7857	Election Day	7857	1	933	276	29.58	165	96	12	0
Pct 7857	VBM	7857	1	933	517	55.41	314	174	31	0
Pct 7858	Election Day	7858	1	775	245	31.61	160	65	18	1
Pct 7858	VBM	7858	1	775	394	50.84	225	133	34	0
Pct 7859	Election Day	7859	1	891	250	28.06	143	95	13	0
Pct 7859	VBM	7859	1	891	513	57.58	299	177	35	0
Pct 7861	Election Day	7861	1	859	217	25.26	134	74	9	0
Pct 7861	VBM	7861	1	859	510	59.37	319	159	31	0
Pct 7862	Election Day	7862	1	866	302	34.87	200	85	15	0
Pct 7862	VBM	7862	1	866	472	54.50	287	153	30	0
Pct 7863	Election Day	7863	1	907	311	34.29	194	103	14	0
Pct 7863	VBM	7863	1	907	440	48.51	279	133	28	0
Pct 7864	Election Day	7864	1	807	232	28.75	159	64	9	0
Pct 7864	VBM	7864	1	807	427	52.91	254	159	17	0
Pct 7865	Election Day	7865	1	823	241	29.28	150	80	10	0
Pct 7865	VBM	7865	1	823	463	56.26	299	138	24	0
Pct 7866	Election Day	7866	1	836	209	25.00	129	71	9	0
Pct 7866	VBM	7866	1	836	491	58.73	297	155	38	0
Pct 7867	Election Day	7867	1	955	266	27.85	146	103	18	0
Pct 7867	VBM	7867	1	955	512	53.61	295	184	28	0
Pct 7868	Election Day	7868	1	881	242	27.47	149	74	18	1
Pct 7868	VBM	7868	1	881	449	50.96	290	139	19	0
Pct 7869	Election Day	7869	1	867	239	27.57	153	74	12	0
Pct 7869	VBM	7869	1	867	489	56.40	305	161	25	0
Pct 7871	Election Day	7871	1	900	259	28.78	142	101	15	0
Pct 7871	VBM	7871	1	900	502	55.78	316	152	33	0
Pct 7872	Election Day	7872	1	862	288	33.41	170	95	21	0
Pct 7872	VBM	7872	1	862	472	54.76	298	150	24	0
Pct 7873	Election Day	7873	1	861	257	29.85	164	80	11	0
Pct 7873	VBM	7873	1	861	502	58.30	320	149	35	0
Pct 7874	Election Day	7874	1	477	137	28.72	81	48	7	0
Pct 7874	VBM	7874	1	477	256	53.67	158	76	20	0
Pct 7875	Election Day	7875	1	623	180	28.89	109	57	13	0
Pct 7875	VBM	7875	1	623	285	45.75	187	85	13	0
Pct 7876	Election Day	7876	1	498	154	30.92	89	50	6	0
Pct 7876	VBM	7876	1	498	269	54.02	170	78	21	0
Pct 7901	Election Day	7901	1	522	136	26.05	80	45	10	0
Pct 7901	VBM	7901	1	522	198	37.93	118	66	14	0
Pct 7902	Election Day	7902	1	968	258	26.65	170	70	19	0
Pct 7902	VBM	7902	1	968	401	41.43	259	123	21	0
Pct 7903	Election Day	7903	1	840	201	23.93	124	57	20	0
Pct 7903	VBM	7903	1	840	350	41.67	239	93	18	0
Pct 7904	Election Day	7904	1	877	212	24.17	141	61	8	0
Pct 7904	VBM	7904	1	877	403	45.95	253	127	24	0
Pct 7905	Election Day	7905	1	851	254	29.85	162	73	20	0
Pct 7905	VBM	7905	1	851	409	48.06	253	132	20	0
Pct 7906	Election Day	7906	1	787	245	31.13	164	59	22	0
Pct 7906	VBM	7906	1	787	335	42.57	230	83	24	0
Pct 7907	Election Day	7907	1	950	278	29.26	183	75	19	0
Pct 7907	VBM	7907	1	950	425	44.74	270	133	25	0
Pct 7908	Election Day	7908	1	949	284	29.93	174	88	21	0
Pct 7908	VBM	7908	1	949	408	42.99	261	120	26	0
Pct 7909	Election Day	7909	1	733	251	34.24	176	64	11	1
Pct 7909	VBM	7909	1	733	303	41.34	220	64	20	0
Pct 7911	Election Day	7911	1	860	244	28.37	146	84	15	0
Pct 7911	VBM	7911	1	860	395	45.93	262	116	19	0
Pct 7912	Election Day	7912	1	1065	291	27.32	188	78	24	0
Pct 7912	VBM	7912	1	1065	463	43.47	307	127	31	0
Pct 7913	Election Day	7913	1	913	312	34.17	206	88	17	0
Pct 7913	VBM	7913	1	913	378	41.40	233	125	22	0
Pct 7914	Election Day	7914	1	883	278	31.48	181	81	17	0
Pct 7914	VBM	7914	1	883	425	48.13	275	111	35	0
Pct 7915	Election Day	7915	1	831	266	32.01	187	68	10	0
Pct 7915	VBM	7915	1	831	351	42.24	242	80	29	0
Pct 7916	Election Day	7916	1	888	284	31.98	204	63	17	1
Pct 7916	VBM	7916	1	888	421	47.41	277	119	24	1
Pct 7917	Election Day	7917	1	1015	315	31.03	221	75	17	1
Pct 7917	VBM	7917	1	1015	428	42.17	278	122	26	1
Pct 7918	Election Day	7918	1	836	253	30.26	178	57	18	0
Pct 7918	VBM	7918	1	836	379	45.33	252	107	20	0
Pct 7919	Election Day	7919	1	895	309	34.53	220	73	15	1
Pct 7919	VBM	7919	1	895	376	42.01	258	96	23	0
Pct 7921	Election Day	7921	1	917	232	25.30	157	55	18	1
Pct 7921	VBM	7921	1	917	366	39.91	210	124	33	0
Pct 7922	Election Day	7922	1	831	250	30.08	173	65	13	0
Pct 7922	VBM	7922	1	831	383	46.09	273	76	35	0
Pct 7923	Election Day	7923	1	885	262	29.60	195	54	13	0
Pct 7923	VBM	7923	1	885	403	45.54	271	109	24	0
Pct 7924	Election Day	7924	1	842	238	28.27	164	55	19	0
Pct 7924	VBM	7924	1	842	382	45.37	231	118	31	0
Pct 7925	Election Day	7925	1	567	156	27.51	109	41	6	0
Pct 7925	VBM	7925	1	567	293	51.68	181	92	19	0
Pct 7926	Election Day	7926	1	795	229	28.81	141	73	15	0
Pct 7926	VBM	7926	1	795	390	49.06	249	118	23	0
Pct 7927	Election Day	7927	1	747	241	32.26	165	67	10	0
Pct 7927	VBM	7927	1	747	392	52.48	260	112	18	0
Pct 7928	Election Day	7928	1	931	284	30.50	187	81	17	0
Pct 7928	VBM	7928	1	931	489	52.52	318	143	27	1
Pct 7929	Election Day	7929	1	864	248	28.70	161	76	11	0
Pct 7929	VBM	7929	1	864	509	58.91	321	157	29	0
Pct 7931	Election Day	7931	1	738	219	29.67	144	63	11	1
Pct 7931	VBM	7931	1	738	408	55.28	267	120	21	0
Pct 7932	Election Day	7932	1	551	157	28.49	88	58	10	0
Pct 7932	VBM	7932	1	551	285	51.72	176	84	24	0
Pct 7933 MB	Election Day	7933	1	6	0	0.00	0	0	0	0
Pct 7933 MB	VBM	7933	1	6	4	66.67	2	2	0	0
Pct 7934	Election Day	7934	1	890	250	28.09	151	85	13	2
Pct 7934	VBM	7934	1	890	472	53.03	318	128	26	0
Pct 7935	Election Day	7935	1	970	305	31.44	211	72	22	0
Pct 7935	VBM	7935	1	970	519	53.51	356	141	24	0
Pct 7936	Election Day	7936	1	856	287	33.53	203	71	12	0
Pct 7936	VBM	7936	1	856	428	50.00	290	112	27	0
Pct 7937	Election Day	7937	1	886	267	30.14	185	64	18	0
Pct 7937	VBM	7937	1	886	435	49.10	296	123	16	0
Pct 7938	Election Day	7938	1	788	213	27.03	138	58	17	0
Pct 7938	VBM	7938	1	788	337	42.77	220	95	19	0
Pct 7939	Election Day	7939	1	688	254	36.92	176	62	16	0
Pct 7939	VBM	7939	1	688	326	47.38	204	98	23	0
Pct 7941	Election Day	7941	1	751	218	29.03	139	66	15	0
Pct 7941	VBM	7941	1	751	348	46.34	224	102	22	0
Pct 7942	Election Day	7942	1	914	259	28.34	154	83	23	0
Pct 7942	VBM	7942	1	914	412	45.08	251	129	32	0
Pct 7943	Election Day	7943	1	872	258	29.59	158	75	16	1
Pct 7943	VBM	7943	1	872	439	50.34	287	127	23	0
Pct 7944	Election Day	7944	1	801	243	30.34	151	82	10	0
Pct 7944	VBM	7944	1	801	381	47.57	264	98	17	0
Pct 7945	Election Day	7945	1	915	186	20.33	119	48	17	0
Pct 7945	VBM	7945	1	915	414	45.25	256	125	33	0
Pct 7946	Election Day	7946	1	945	183	19.37	117	53	12	0
Pct 7946	VBM	7946	1	945	451	47.72	318	105	28	0
Pct 7947	Election Day	7947	1	946	182	19.24	106	55	20	0
Pct 7947	VBM	7947	1	946	430	45.45	277	118	36	0
Pct 7948	Election Day	7948	1	928	210	22.63	129	73	9	0
Pct 7948	VBM	7948	1	928	422	45.47	278	123	25	0
Pct 7949	Election Day	7949	1	569	100	17.57	53	39	7	0
Pct 7949	VBM	7949	1	569	292	51.32	197	84	14	0
Pct 7951	Election Day	7951	1	854	166	19.44	93	60	12	0
Pct 7951	VBM	7951	1	854	425	49.77	276	121	28	0
Pct 7952	Election Day	7952	1	866	167	19.28	80	60	27	0
Pct 7952	VBM	7952	1	866	359	41.45	238	100	20	1
Pct 7953	Election Day	7953	1	824	186	22.57	112	55	15	0
Pct 7953	VBM	7953	1	824	402	48.79	239	134	30	0
Pct 7954 MB	Election Day	7954	1	0	0	0.00	0	0	0	0
Pct 7954 MB	VBM	7954	1	0	0	0.00	0	0	0	0
Pct 7955	Election Day	7955	1	902	199	22.06	115	69	15	0
Pct 7955	VBM	7955	1	902	435	48.23	283	120	32	0
Pct 7956	Election Day	7956	1	823	136	16.52	86	36	15	0
Pct 7956	VBM	7956	1	823	353	42.89	227	94	34	0
Pct 7957	Election Day	7957	1	646	147	22.76	87	51	10	0
Pct 7957	VBM	7957	1	646	298	46.13	196	87	15	0
Pct 7958 MB	Election Day	7958	1	290	9	3.10	3	3	3	0
Pct 7958 MB	VBM	7958	1	290	141	48.62	101	29	10	0
Pct 7959	Election Day	7959	1	727	160	22.01	104	50	7	0
Pct 7959	VBM	7959	1	727	326	44.84	194	115	16	1
Pct 9001 MB	Election Day	9001	1	273	4	1.47	2	1	2	0
Pct 9001 MB	VBM	9001	1	273	142	52.01	97	37	8	0
Pct 9101	Election Day	9101	1	888	260	29.28	156	81	22	1
Pct 9101	VBM	9101	1	888	438	49.32	268	132	39	0
Pct 9102	Election Day	9102	1	985	257	26.09	172	65	20	0
Pct 9102	VBM	9102	1	985	471	47.82	304	126	41	0
Pct 9103	Election Day	9103	1	954	273	28.62	159	84	30	0
Pct 9103	VBM	9103	1	954	431	45.18	244	150	32	0
Pct 9104	Election Day	9104	1	988	239	24.19	132	86	21	0
Pct 9104	VBM	9104	1	988	465	47.06	287	140	39	0
Pct 9105	Election Day	9105	1	919	247	26.88	140	87	19	0
Pct 9105	VBM	9105	1	919	488	53.10	318	143	31	0
Pct 9106	Election Day	9106	1	937	268	28.60	157	93	18	0
Pct 9106	VBM	9106	1	937	497	53.04	326	133	38	0
Pct 9107	Election Day	9107	1	849	219	25.80	131	72	17	0
Pct 9107	VBM	9107	1	849	372	43.82	221	115	38	0
Pct 9108	Election Day	9108	1	790	247	31.27	163	67	17	0
Pct 9108	VBM	9108	1	790	373	47.22	231	116	26	0
Pct 9109	Election Day	9109	1	884	263	29.75	167	71	24	1
Pct 9109	VBM	9109	1	884	428	48.42	253	143	33	0
Pct 9111	Election Day	9111	1	779	229	29.40	147	67	13	2
Pct 9111	VBM	9111	1	779	346	44.42	198	114	32	0
Pct 9112	Election Day	9112	1	976	284	29.10	175	93	17	0
Pct 9112	VBM	9112	1	976	467	47.85	256	172	45	0
Pct 9113	Election Day	9113	1	999	311	31.13	181	107	24	1
Pct 9113	VBM	9113	1	999	505	50.55	312	155	34	0
Pct 9114	Election Day	9114	1	877	263	29.99	153	90	20	0
Pct 9114	VBM	9114	1	877	405	46.18	264	107	35	0
Pct 9115	Election Day	9115	1	911	258	28.32	158	83	18	0
Pct 9115	VBM	9115	1	911	429	47.09	278	111	39	1
Pct 9116	Election Day	9116	1	944	281	29.77	160	100	21	0
Pct 9116	VBM	9116	1	944	473	50.11	276	151	42	2
Pct 9117	Election Day	9117	1	783	222	28.35	130	74	18	0
Pct 9117	VBM	9117	1	783	398	50.83	239	133	27	0
Pct 9118	Election Day	9118	1	974	286	29.36	161	98	28	1
Pct 9118	VBM	9118	1	974	426	43.74	264	124	37	0
Pct 9119	Election Day	9119	1	891	237	26.60	135	77	27	0
Pct 9119	VBM	9119	1	891	447	50.17	297	123	27	0
Pct 9121	Election Day	9121	1	930	256	27.53	156	80	21	0
Pct 9121	VBM	9121	1	930	434	46.67	273	129	32	0
Pct 9122	Election Day	9122	1	953	210	22.04	127	69	14	0
Pct 9122	VBM	9122	1	953	454	47.64	286	144	24	1
Pct 9123	Election Day	9123	1	858	232	27.04	134	75	23	0
Pct 9123	VBM	9123	1	858	418	48.72	271	125	20	1
Pct 9124	Election Day	9124	1	874	202	23.11	128	64	10	0
Pct 9124	VBM	9124	1	874	438	50.11	264	143	30	0
Pct 9125	Election Day	9125	1	861	210	24.39	120	70	21	0
Pct 9125	VBM	9125	1	861	437	50.75	268	135	33	0
Pct 9126	Election Day	9126	1	1015	245	24.14	152	70	24	1
Pct 9126	VBM	9126	1	1015	533	52.51	347	152	36	0
Pct 9127	Election Day	9127	1	960	269	28.02	169	84	16	0
Pct 9127	VBM	9127	1	960	498	51.88	321	144	34	0
Pct 9128	Election Day	9128	1	828	248	29.95	143	86	18	0
Pct 9128	VBM	9128	1	828	412	49.76	251	121	37	1
Pct 9129	Election Day	9129	1	741	243	32.79	137	89	16	0
Pct 9129	VBM	9129	1	741	348	46.96	221	113	14	0
Pct 9131	Election Day	9131	1	759	193	25.43	118	65	10	0
